# title,"Budgeting Summary (lut=0.575ns/net=0.403ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-8.94893455505371094","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.89592933654785156","12.48400115966796875","6.41193056106567383","10","6","-6 (*)","17","-4.955","6.497","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[2]/D}"
"ap_clk","-8.94883346557617188","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.83382797241210938","12.36000061035156250","6.47382831573486328","9","6","-6 (*)","17","-4.893","6.435","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[14]/D}"
"ap_clk","-8.94429397583007812","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.82028961181640625","12.36000061035156250","6.46028900146484375","9","6","-6 (*)","17","-4.902","6.426","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[10]/D}"
"ap_clk","-8.94288921356201172","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.77788352966308594","12.36000061035156250","6.41788387298583984","9","6","-6 (*)","17","-4.943","6.385","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_Q_fu_102_reg[27]/D}"
"ap_clk","-8.94150733947753906","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.93850326538085938","12.48400115966796875","6.45450210571289062","10","6","-6 (*)","17","-4.905","6.547","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[18]/D}"
"ap_clk","-8.93728065490722656","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.88527488708496094","12.48400115966796875","6.40127611160278320","10","7","-6 (*)","17","-5.357","5.923","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT3(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[9]/D}"
"ap_clk","-8.90685272216796875","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.79184722900390625","12.36000061035156250","6.43184661865234375","9","6","-6 (*)","17","-4.893","6.435","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[20]/D}"
"ap_clk","-8.90337657928466797","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.77437210083007812","12.36000061035156250","6.41437244415283203","9","6","-6 (*)","17","-4.907","6.421","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[15]/D}"
"ap_clk","-8.88185787200927734","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.82885360717773438","12.48400115966796875","6.34485340118408203","10","6","-6 (*)","17","-4.955","6.497","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/control_s_axi_U/int_corr_Q_reg[25]/D}"
"ap_clk","-8.87334156036376953","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.74933624267578125","12.36000061035156250","6.38933515548706055","9","6","-6 (*)","17","-4.902","6.426","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[3]/D}"
"ap_clk","-8.86258029937744141","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.73557472229003906","12.36000061035156250","6.37557458877563477","9","6","-6 (*)","17","-4.905","6.423","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/acc_I_fu_98_reg[7]/D}"
"ap_clk","-8.85854148864746094","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.70753669738769531","12.36000061035156250","6.34753656387329102","9","6","-6 (*)","17","-4.929","6.399","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(1) LUT6(3) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[25]/D}"
"ap_clk","-8.85399723052978516","10.00000000000000000","-0.04865003004670143","0.03535534068942070","18.75699234008789062","12.36000061035156250","6.39699220657348633","9","6","-6 (*)","17","-4.875","6.453","FDRE(6) LUT2(1) CARRY4(20) LUT6(2) DSP48E1(54) LUT5(1) CARRY4(12) LUT5(1) DSP48E1(2) LUT6(2) FDRE","{bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/din0_buf1_reg[24]/C --> bd_0_i/hls_inst/inst/fadd_32ns_32ns_32_2_full_dsp_1_U2/dout_r_reg[3]/D}"

